"date","borough","direction","main_street","cross_street","type","truck_route","struck_overpass","state_of_operators_license","bin","latitude","longitude","geocoded_column"
"2017-04-14T00:00:00.000","MANHATTAN","N/B","FDR DRIVE","EAST 60th STREET","STRIKE","NO","YES","N/A","2233040","40.758966","-73.958367","POINT (-73.958367 40.758966)"
"2021-09-29T00:00:00.000","QUEENS","W/B","JACKIE ROBINSON PARKWAY","AUSTIN STREET","STRIKE","NO","YES","N/A","2248299","40.713031","-73.833666","POINT (-73.833666 40.713031)"
"2020-10-13T00:00:00.000","BRONX","S/B","HUTCHINSON RIVER PARKWAY","EAST TREMONT AVENUE","STRIKE","NO","YES","LA","2075820","40.840208","-73.837796","POINT (-73.837796 40.840208)"
"2015-12-18T00:00:00.000","BRONX","S/B","HUTCHINSON RIVER PARKWAY","WESTCHESTER AVENUE","STRIKE","NO","YES","N/A","2075837","40.842963","-73.837802","POINT (-73.837802 40.842963)"
"2020-11-20T00:00:00.000","MANHATTAN","S/B","FDR DRIVE","EAST 90th STREET","STRIKE","NO","YES","LA","2232167","40.777492","-73.942847","POINT (-73.942847 40.777492)"
"2021-07-19T00:00:00.000","QUEENS","W/B","JACKIE ROBINSON PARKWAY","UNION TURNPIKE","STRIKE","NO","YES","N/A","2230180","40.710683","-73.837380","POINT (-73.83738 40.710683)"
"2021-12-29T00:00:00.000","MANHATTAN","N/B","FDR DRIVE","EAST 62nd STREET","STRIKE","NO","YES","GA","2233038","40.760101","-73.957308","POINT (-73.957308 40.760101)"
"2019-12-06T00:00:00.000","MANHATTAN","E/B","CENTRAL PARK TRAVERSE","WEST 66th STREET","STRIKE","YES","YES","N/A","2246120","40.771707","-73.977705","POINT (-73.977705 40.771707)"
"2016-01-28T00:00:00.000","QUEENS","N/B","CROSS ISLAND PARKWAY","WHITESTONE EXPRESSWAY","STRIKE","NO","YES","FL","1065210","40.790655","-73.822075","POINT (-73.822075 40.790655)"
"2021-03-11T00:00:00.000","MANHATTAN","N/B","FDR DRIVE","EAST 57th STREET","STRIKE","NO","YES","N/A","2233038","40.757066","-73.959863","POINT (-73.959863 40.757066)"
"2020-02-07T00:00:00.000","BRONX","N/B","HENRY HUDSON PARKWAY","WEST 239th STREET","STRIKE","NO","YES","NJ","2229470","40.889358","-73.908774","POINT (-73.908774 40.889358)"
"2019-05-30T00:00:00.000","MANHATTAN","N/B","FDR DRIVE","EAST 58th STREET","STRIKE","NO","YES","CT","2233038","40.757719","-73.959396","POINT (-73.959396 40.757719)"
"2018-04-05T00:00:00.000","MANHATTAN","N/B","FDR DRIVE","EAST 63rd STREET","STRIKE","NO","YES","MD","2232110","40.760560","-73.956649","POINT (-73.956649 40.76056)"
"2022-05-12T00:00:00.000","QUEENS","E/B","BELT PARKWAY","150th STREET","STRIKE","NO","YES","FL","1076660","40.666311","-73.789565","POINT (-73.789565 40.666311)"
"2016-03-26T00:00:00.000","MANHATTAN","S/B","FDR DRIVE","EAST 90th STREET","STRIKE","NO","YES","PA","2232167","40.777492","-73.942847","POINT (-73.942847 40.777492)"
"2014-07-16T00:00:00.000","QUEENS","E/B","LONG ISLAND EXPRESSWAY","48th STREET","STRIKE","YES","YES","NY","1065900","40.731968","-73.919073","POINT (-73.919073 40.731968)"
